시도,시군구,행정구역명,행정동,법정동,행정구역분류(통계청),행정동코드(10자리),법정동코드(10자리)
경상남도,사천시,축동면,축동면,구호리,3806034,4824034000,4824034027
경상남도,사천시,곤양면,곤양면,곤양면,3806035,4824035000,4824035000
경상남도,사천시,곤양면,곤양면,성내리,3806035,4824035000,4824035021
경상남도,사천시,곤양면,곤양면,남문외리,3806035,4824035000,4824035022
경상남도,사천시,곤양면,곤양면,서정리,3806035,4824035000,4824035023
경상남도,사천시,곤양면,곤양면,송전리,3806035,4824035000,4824035024
경상남도,사천시,곤양면,곤양면,대진리,3806035,4824035000,4824035025
경상남도,사천시,곤양면,곤양면,환덕리,3806035,4824035000,4824035026
경상남도,사천시,곤양면,곤양면,묵곡리,3806035,4824035000,4824035027
경상남도,사천시,곤양면,곤양면,흥사리,3806035,4824035000,4824035028
경상남도,사천시,곤양면,곤양면,가화리,3806035,4824035000,4824035029
경상남도,사천시,곤양면,곤양면,검정리,3806035,4824035000,4824035030
경상남도,사천시,곤양면,곤양면,중항리,3806035,4824035000,4824035031
경상남도,사천시,곤양면,곤양면,무고리,3806035,4824035000,4824035032
경상남도,사천시,곤양면,곤양면,맥사리,3806035,4824035000,4824035033
경상남도,사천시,곤명면,곤명면,곤명면,3806036,4824036000,4824036000
경상남도,사천시,곤명면,곤명면,추천리,3806036,4824036000,4824036021
경상남도,사천시,곤명면,곤명면,용산리,3806036,4824036000,4824036022
경상남도,사천시,곤명면,곤명면,조장리,3806036,4824036000,4824036023
경상남도,사천시,곤명면,곤명면,봉계리,3806036,4824036000,4824036024
경상남도,사천시,곤명면,곤명면,초량리,3806036,4824036000,4824036025
경상남도,사천시,곤명면,곤명면,삼정리,3806036,4824036000,4824036026
경상남도,사천시,곤명면,곤명면,은사리,3806036,4824036000,4824036027
경상남도,사천시,곤명면,곤명면,마곡리,3806036,4824036000,4824036028
경상남도,사천시,곤명면,곤명면,성방리,3806036,4824036000,4824036029
경상남도,사천시,곤명면,곤명면,작팔리,3806036,4824036000,4824036030
경상남도,사천시,곤명면,곤명면,송림리,3806036,4824036000,4824036031
경상남도,사천시,곤명면,곤명면,정곡리,3806036,4824036000,4824036032
경상남도,사천시,곤명면,곤명면,신흥리,3806036,4824036000,4824036033
경상남도,사천시,곤명면,곤명면,본촌리,3806036,4824036000,4824036034
경상남도,사천시,곤명면,곤명면,금성리,3806036,4824036000,4824036035
경상남도,사천시,곤명면,곤명면,연평리,3806036,4824036000,4824036036
경상남도,사천시,서포면,서포면,서포면,3806037,4824037000,4824037000
경상남도,사천시,서포면,서포면,금진리,3806037,4824037000,4824037021
경상남도,사천시,서포면,서포면,내구리,3806037,4824037000,4824037022
경상남도,사천시,서포면,서포면,외구리,3806037,4824037000,4824037023
경상남도,사천시,서포면,서포면,조도리,3806037,4824037000,4824037024
경상남도,사천시,서포면,서포면,구랑리,3806037,4824037000,4824037025
경상남도,사천시,서포면,서포면,자혜리,3806037,4824037000,4824037026
경상남도,사천시,서포면,서포면,구평리,3806037,4824037000,4824037027
경상남도,사천시,서포면,서포면,다평리,3806037,4824037000,4824037028
경상남도,사천시,서포면,서포면,선전리,3806037,4824037000,4824037029
경상남도,사천시,서포면,서포면,비토리,3806037,4824037000,4824037030
경상남도,사천시,동서동,동서동,동동,3806051,4824051000,4824010100
경상남도,사천시,동서동,동서동,서동,3806051,4824051000,4824010200
경상남도,사천시,동서동,동서동,대방동,3806051,4824051000,4824011700
경상남도,사천시,동서동,동서동,실안동,3806051,4824051000,4824011800
경상남도,사천시,동서동,동서동,마도동,3806051,4824051000,4824011900
경상남도,사천시,동서동,동서동,늑도동,3806051,4824051000,4824012000
경상남도,사천시,선구동,선구동,선구동,3806052,4824052000,4824010300
경상남도,사천시,선구동,선구동,동림동,3806052,4824052000,4824010600
경상남도,사천시,선구동,선구동,좌룡동,3806052,4824052000,4824010700
경상남도,사천시,동서금동,동서금동,동금동,3806053,4824053000,4824010400
경상남도,사천시,동서금동,동서금동,서금동,3806053,4824053000,4824010500
경상남도,사천시,벌룡동,벌룡동,벌리동,3806055,4824055000,4824010800
경상남도,사천시,벌룡동,벌룡동,용강동,3806055,4824055000,4824010900
경상남도,사천시,벌룡동,벌룡동,와룡동,3806055,4824055000,4824011000
경상남도,사천시,향촌동,향촌동,봉남동,3806057,4824057000,4824011100
경상남도,사천시,향촌동,향촌동,이금동,3806057,4824057000,4824011200
경상남도,사천시,향촌동,향촌동,이홀동,3806057,4824057000,4824011300
경상남도,사천시,향촌동,향촌동,궁지동,3806057,4824057000,4824011400
경상남도,사천시,향촌동,향촌동,사등동,3806057,4824057000,4824011500
경상남도,사천시,향촌동,향촌동,향촌동,3806057,4824057000,4824011600
경상남도,사천시,남양동,남양동,백천동,3806059,4824059500,4824012200
경상남도,사천시,남양동,남양동,신벽동,3806059,4824059500,4824012300
경상남도,사천시,남양동,남양동,노룡동,3806059,4824059500,4824012400
경상남도,사천시,남양동,남양동,대포동,3806059,4824059500,4824012500
경상남도,사천시,남양동,남양동,송포동,3806059,4824059500,4824012600
경상남도,사천시,남양동,남양동,죽림동,3806059,4824059500,4824012700
경상남도,사천시,남양동,신수출장소,신수동,3806059,4824089000,4824012100
경상남도,사천남양출장,사천남양출장,사천남양출장,사천남양출장,,4824500000,4824500000
경상남도,김해시,진영읍,진영읍,진영읍,3807011,4825025000,4825025000
경상남도,김해시,진영읍,진영읍,우동리,3807011,4825025000,4825025021
경상남도,김해시,진영읍,진영읍,하계리,3807011,4825025000,4825025022
경상남도,김해시,진영읍,진영읍,방동리,3807011,4825025000,4825025023
경상남도,김해시,진영읍,진영읍,사산리,3807011,4825025000,4825025024
경상남도,김해시,진영읍,진영읍,좌곤리,3807011,4825025000,4825025025
경상남도,김해시,진영읍,진영읍,진영리,3807011,4825025000,4825025026
경상남도,김해시,진영읍,진영읍,여래리,3807011,4825025000,4825025027
경상남도,김해시,진영읍,진영읍,본산리,3807011,4825025000,4825025028
경상남도,김해시,진영읍,진영읍,신용리,3807011,4825025000,4825025029
경상남도,김해시,진영읍,진영읍,설창리,3807011,4825025000,4825025030
경상남도,김해시,진영읍,진영읍,내룡리,3807011,4825025000,4825025031
경상남도,김해시,진영읍,진영읍,죽곡리,3807011,4825025000,4825025032
경상남도,김해시,진영읍,진영읍,의전리,3807011,4825025000,4825025033
경상남도,김해시,주촌면,주촌면,주촌면,3807032,4825032000,4825032000
경상남도,김해시,주촌면,주촌면,선지리,3807032,4825032000,4825032021
경상남도,김해시,주촌면,주촌면,원지리,3807032,4825032000,4825032022
경상남도,김해시,주촌면,주촌면,덕암리,3807032,4825032000,4825032023
경상남도,김해시,주촌면,주촌면,천곡리,3807032,4825032000,4825032024
경상남도,김해시,주촌면,주촌면,내삼리,3807032,4825032000,4825032025
경상남도,김해시,주촌면,주촌면,양동리,3807032,4825032000,4825032026
경상남도,김해시,주촌면,주촌면,망덕리,3807032,4825032000,4825032027
경상남도,김해시,주촌면,주촌면,농소리,3807032,4825032000,4825032028
경상남도,김해시,진례면,진례면,진례면,3807033,4825033000,4825033000
경상남도,김해시,진례면,진례면,청천리,3807033,4825033000,4825033021
경상남도,김해시,진례면,진례면,시례리,3807033,4825033000,4825033022
경상남도,김해시,진례면,진례면,송정리,3807033,4825033000,4825033023
경상남도,김해시,진례면,진례면,초전리,3807033,4825033000,4825033024
경상남도,김해시,진례면,진례면,신안리,3807033,4825033000,4825033025
경상남도,김해시,진례면,진례면,산본리,3807033,4825033000,4825033026
경상남도,김해시,진례면,진례면,신월리,3807033,4825033000,4825033027
경상남도,김해시,진례면,진례면,송현리,3807033,4825033000,4825033028
경상남도,김해시,진례면,진례면,담안리,3807033,4825033000,4825033029
경상남도,김해시,진례면,진례면,고모리,3807033,4825033000,4825033030
경상남도,김해시,한림면,한림면,한림면,3807034,4825034000,4825034000
경상남도,김해시,한림면,한림면,명동리,3807034,4825034000,4825034021
경상남도,김해시,한림면,한림면,퇴래리,3807034,4825034000,4825034022
경상남도,김해시,한림면,한림면,병동리,3807034,4825034000,4825034023
경상남도,김해시,한림면,한림면,신천리,3807034,4825034000,4825034024
경상남도,김해시,한림면,한림면,용덕리,3807034,4825034000,4825034025
경상남도,김해시,한림면,한림면,안곡리,3807034,4825034000,4825034026
경상남도,김해시,한림면,한림면,안하리,3807034,4825034000,4825034027
경상남도,김해시,한림면,한림면,장방리,3807034,4825034000,4825034028
경상남도,김해시,한림면,한림면,시산리,3807034,4825034000,4825034029
경상남도,김해시,한림면,한림면,가동리,3807034,4825034000,4825034030
경상남도,김해시,한림면,한림면,가산리,3807034,4825034000,4825034031
경상남도,김해시,한림면,한림면,금곡리,3807034,4825034000,4825034032
경상남도,김해시,생림면,생림면,생림면,3807035,4825035000,4825035000
경상남도,김해시,생림면,생림면,나전리,3807035,4825035000,4825035021
경상남도,김해시,생림면,생림면,사촌리,3807035,4825035000,4825035022
경상남도,김해시,생림면,생림면,봉림리,3807035,4825035000,4825035023
경상남도,김해시,생림면,생림면,생림리,3807035,4825035000,4825035024
경상남도,김해시,생림면,생림면,마사리,3807035,4825035000,4825035025
경상남도,김해시,생림면,생림면,생철리,3807035,4825035000,4825035026
경상남도,김해시,생림면,생림면,안양리,3807035,4825035000,4825035027
경상남도,김해시,생림면,생림면,도요리,3807035,4825035000,4825035028
경상남도,김해시,상동면,상동면,상동면,3807036,4825036000,4825036000
경상남도,김해시,상동면,상동면,대감리,3807036,4825036000,4825036021
경상남도,김해시,상동면,상동면,매리,3807036,4825036000,4825036022
경상남도,김해시,상동면,상동면,감노리,3807036,4825036000,4825036023
경상남도,김해시,상동면,상동면,여차리,3807036,4825036000,4825036024
경상남도,김해시,상동면,상동면,우계리,3807036,4825036000,4825036025
경상남도,김해시,상동면,상동면,묵방리,3807036,4825036000,4825036026
경상남도,김해시,대동면,대동면,대동면,3807037,4825037000,4825037000
경상남도,김해시,대동면,대동면,수안리,3807037,4825037000,4825037021
경상남도,김해시,대동면,대동면,주중리,3807037,4825037000,4825037022
경상남도,김해시,대동면,대동면,주동리,3807037,4825037000,4825037023
경상남도,김해시,대동면,대동면,예안리,3807037,4825037000,4825037024
경상남도,김해시,대동면,대동면,초정리,3807037,4825037000,4825037025
경상남도,김해시,대동면,대동면,괴정리,3807037,4825037000,4825037026
경상남도,김해시,대동면,대동면,대감리,3807037,4825037000,4825037027
경상남도,김해시,대동면,대동면,덕산리,3807037,4825037000,4825037028
경상남도,김해시,대동면,대동면,월촌리,3807037,4825037000,4825037029
경상남도,김해시,대동면,대동면,조눌리,3807037,4825037000,4825037030
경상남도,김해시,동상동,동상동,동상동,3807051,4825051000,4825010100
경상남도,김해시,회현동,회현동,서상동,3807052,4825052000,4825010200
경상남도,김해시,회현동,회현동,봉황동,3807052,4825052000,4825010400
경상남도,김해시,부원동,부원동,부원동,3807053,4825053000,4825010300
경상남도,김해시,내외동,내외동,내동,3807054,4825054000,4825010800
경상남도,김해시,내외동,내외동,외동,3807054,4825054000,4825010900
경상남도,김해시,북부동,북부동,대성동,3807055,4825055000,4825010500
경상남도,김해시,북부동,북부동,구산동,3807055,4825055000,4825010600
경상남도,김해시,북부동,북부동,삼계동,3807055,4825055000,4825010700
경상남도,김해시,칠산서부동,칠산서부동,흥동,3807056,4825056500,4825011000
경상남도,김해시,칠산서부동,칠산서부동,풍유동,3807056,4825056500,4825011100
경상남도,김해시,칠산서부동,칠산서부동,명법동,3807056,4825056500,4825011200
경상남도,김해시,칠산서부동,칠산서부동,이동,3807056,4825056500,4825011300
경상남도,김해시,칠산서부동,칠산서부동,화목동,3807056,4825056500,4825011400
경상남도,김해시,칠산서부동,칠산서부동,전하동,3807056,4825056500,4825011500
경상남도,김해시,칠산서부동,칠산서부동,강동,3807056,4825056500,4825011600
경상남도,김해시,활천동,활천동,삼정동,3807058,4825058000,4825011700
경상남도,김해시,활천동,활천동,어방동,3807058,4825058000,4825011800
경상남도,김해시,삼안동,삼안동,삼방동,3807059,4825059000,4825011900
경상남도,김해시,삼안동,삼안동,안동,3807059,4825059000,4825012000
경상남도,김해시,불암동,불암동,지내동,3807060,4825060000,4825012100
경상남도,김해시,불암동,불암동,불암동,3807060,4825060000,4825012200
경상남도,김해시,장유1동,장유1동,유하동,3807061,4825061000,4825012300
경상남도,김해시,장유1동,장유1동,내덕동,3807061,4825061000,4825012400
경상남도,김해시,장유1동,장유1동,부곡동,3807061,4825061000,4825012500
경상남도,김해시,장유1동,장유1동,무계동,3807061,4825061000,4825012600
경상남도,김해시,장유1동,장유1동,신문동,3807061,4825061000,4825012700
경상남도,김해시,장유2동,장유2동,삼문동,3807062,4825062000,4825012800
경상남도,김해시,장유2동,장유2동,대청동,3807062,4825062000,4825012900
경상남도,김해시,장유3동,장유3동,관동동,3807063,4825063000,4825013000
경상남도,김해시,장유3동,장유3동,율하동,3807063,4825063000,4825013100
경상남도,김해시,장유3동,장유3동,장유동,3807063,4825063000,4825013200
경상남도,김해시,장유3동,장유3동,응달동,3807063,4825063000,4825013300
경상남도,김해시,장유3동,장유3동,수가동,3807063,4825063000,4825013400
경상남도,김해시,장유출장소,장유출장소,,,4825200000,4825200000
경상남도,밀양시,삼랑진읍,삼랑진읍,삼랑진읍,3808011,4827025000,4827025000
경상남도,밀양시,삼랑진읍,삼랑진읍,송지리,3808011,4827025000,4827025021
경상남도,밀양시,삼랑진읍,삼랑진읍,용전리,3808011,4827025000,4827025022
경상남도,밀양시,삼랑진읍,삼랑진읍,미전리,3808011,4827025000,4827025023
경상남도,밀양시,삼랑진읍,삼랑진읍,삼랑리,3808011,4827025000,4827025024
경상남도,밀양시,삼랑진읍,삼랑진읍,율동리,3808011,4827025000,4827025025
경상남도,밀양시,삼랑진읍,삼랑진읍,우곡리,3808011,4827025000,4827025026
경상남도,밀양시,삼랑진읍,삼랑진읍,검세리,3808011,4827025000,4827025027
경상남도,밀양시,삼랑진읍,삼랑진읍,안태리,3808011,4827025000,4827025028
경상남도,밀양시,삼랑진읍,삼랑진읍,행곡리,3808011,4827025000,4827025029
경상남도,밀양시,삼랑진읍,삼랑진읍,임천리,3808011,4827025000,4827025030
경상남도,밀양시,삼랑진읍,삼랑진읍,숭진리,3808011,4827025000,4827025031
경상남도,밀양시,삼랑진읍,삼랑진읍,청학리,3808011,4827025000,4827025032
경상남도,밀양시,삼랑진읍,삼랑진읍,용성리,3808011,4827025000,4827025033
경상남도,밀양시,삼랑진임천출장소,삼랑진임천출장소,밀양시,,4827025100,4827000000
경상남도,밀양시,하남읍,하남읍,하남읍,3808012,4827025300,4827025300
경상남도,밀양시,하남읍,하남읍,수산리,3808012,4827025300,4827025321
경상남도,밀양시,하남읍,하남읍,명례리,3808012,4827025300,4827025322
경상남도,밀양시,하남읍,하남읍,백산리,3808012,4827025300,4827025323
경상남도,밀양시,하남읍,하남읍,파서리,3808012,4827025300,4827025324
경상남도,밀양시,하남읍,하남읍,남전리,3808012,4827025300,4827025325
경상남도,밀양시,하남읍,하남읍,대사리,3808012,4827025300,4827025326
경상남도,밀양시,하남읍,하남읍,양동리,3808012,4827025300,4827025327
경상남도,밀양시,하남읍,하남읍,귀명리,3808012,4827025300,4827025328
경상남도,밀양시,부북면,부북면,부북면,3808031,4827031000,4827031000
경상남도,밀양시,부북면,부북면,운전리,3808031,4827031000,4827031021
경상남도,밀양시,부북면,부북면,전사포리,3808031,4827031000,4827031022
경상남도,밀양시,부북면,부북면,후사포리,3808031,4827031000,4827031023
경상남도,밀양시,부북면,부북면,제대리,3808031,4827031000,4827031024
경상남도,밀양시,부북면,부북면,감천리,3808031,4827031000,4827031025
경상남도,밀양시,부북면,부북면,오례리,3808031,4827031000,4827031026
경상남도,밀양시,부북면,부북면,덕곡리,3808031,4827031000,4827031027
경상남도,밀양시,부북면,부북면,청운리,3808031,4827031000,4827031028
경상남도,밀양시,부북면,부북면,가산리,3808031,4827031000,4827031029
경상남도,밀양시,부북면,부북면,대항리,3808031,4827031000,4827031030
경상남도,밀양시,부북면,부북면,퇴로리,3808031,4827031000,4827031031
경상남도,밀양시,부북면,부북면,월산리,3808031,4827031000,4827031032
경상남도,밀양시,부북면,부북면,위양리,3808031,4827031000,4827031033
경상남도,밀양시,부북면,부북면,무연리,3808031,4827031000,4827031034
경상남도,밀양시,부북면,부북면,춘화리,3808031,4827031000,4827031035
경상남도,밀양시,부북면,부북면,용지리,3808031,4827031000,4827031036
경상남도,밀양시,상동면,상동면,상동면,3808032,4827032000,4827032000
경상남도,밀양시,상동면,상동면,금산리,3808032,4827032000,4827032021
경상남도,밀양시,상동면,상동면,가곡리,3808032,4827032000,4827032022
경상남도,밀양시,상동면,상동면,안인리,3808032,4827032000,4827032023
경상남도,밀양시,상동면,상동면,옥산리,3808032,4827032000,4827032024
경상남도,밀양시,상동면,상동면,고정리,3808032,4827032000,4827032025
경상남도,밀양시,상동면,상동면,도곡리,3808032,4827032000,4827032026
경상남도,밀양시,상동면,상동면,매화리,3808032,4827032000,4827032027
경상남도,밀양시,상동면,상동면,신곡리,3808032,4827032000,4827032028
경상남도,밀양시,산외면,산외면,산외면,3808033,4827033000,4827033000
경상남도,밀양시,산외면,산외면,다죽리,3808033,4827033000,4827033021
경상남도,밀양시,산외면,산외면,금곡리,3808033,4827033000,4827033022
경상남도,밀양시,산외면,산외면,희곡리,3808033,4827033000,4827033023
경상남도,밀양시,산외면,산외면,금천리,3808033,4827033000,4827033024
경상남도,밀양시,산외면,산외면,남기리,3808033,4827033000,4827033025
경상남도,밀양시,산외면,산외면,엄광리,3808033,4827033000,4827033026
경상남도,밀양시,산내면,산내면,산내면,3808034,4827034000,4827034000
경상남도,밀양시,산내면,산내면,송백리,3808034,4827034000,4827034021
경상남도,밀양시,산내면,산내면,봉의리,3808034,4827034000,4827034022
경상남도,밀양시,산내면,산내면,용전리,3808034,4827034000,4827034023
경상남도,밀양시,산내면,산내면,임고리,3808034,4827034000,4827034024
경상남도,밀양시,산내면,산내면,가인리,3808034,4827034000,4827034025
경상남도,밀양시,산내면,산내면,원서리,3808034,4827034000,4827034026
경상남도,밀양시,산내면,산내면,삼양리,3808034,4827034000,4827034027
경상남도,밀양시,산내면,산내면,남명리,3808034,4827034000,4827034028
경상남도,밀양시,단장면,단장면,단장면,3808035,4827035000,4827035000
경상남도,밀양시,단장면,단장면,태룡리,3808035,4827035000,4827035021
경상남도,밀양시,단장면,단장면,단장리,3808035,4827035000,4827035022
경상남도,밀양시,단장면,단장면,미촌리,3808035,4827035000,4827035023
경상남도,밀양시,단장면,단장면,안법리,3808035,4827035000,4827035024
경상남도,밀양시,단장면,단장면,법흥리,3808035,4827035000,4827035025
경상남도,밀양시,단장면,단장면,감물리,3808035,4827035000,4827035026
경상남도,밀양시,단장면,단장면,국전리,3808035,4827035000,4827035027
경상남도,밀양시,단장면,단장면,무릉리,3808035,4827035000,4827035028
경상남도,밀양시,단장면,단장면,사연리,3808035,4827035000,4827035029
경상남도,밀양시,단장면,단장면,범도리,3808035,4827035000,4827035030
경상남도,밀양시,단장면,단장면,고례리,3808035,4827035000,4827035031
경상남도,밀양시,단장면,단장면,구천리,3808035,4827035000,4827035032
경상남도,밀양시,상남면,상남면,상남면,3808036,4827036000,4827036000
경상남도,밀양시,상남면,상남면,기산리,3808036,4827036000,4827036021
경상남도,밀양시,상남면,상남면,예림리,3808036,4827036000,4827036022
경상남도,밀양시,상남면,상남면,연금리,3808036,4827036000,4827036023
경상남도,밀양시,상남면,상남면,평촌리,3808036,4827036000,4827036024
경상남도,밀양시,상남면,상남면,마산리,3808036,4827036000,4827036025
경상남도,밀양시,상남면,상남면,동산리,3808036,4827036000,4827036026
경상남도,밀양시,상남면,상남면,조음리,3808036,4827036000,4827036027
경상남도,밀양시,상남면,상남면,남산리,3808036,4827036000,4827036028
경상남도,밀양시,상남면,상남면,외산리,3808036,4827036000,4827036029
경상남도,밀양시,초동면,초동면,초동면,3808037,4827037000,4827037000
경상남도,밀양시,초동면,초동면,오방리,3808037,4827037000,4827037021
경상남도,밀양시,초동면,초동면,범평리,3808037,4827037000,4827037022
경상남도,밀양시,초동면,초동면,명성리,3808037,4827037000,4827037023
경상남도,밀양시,초동면,초동면,대곡리,3808037,4827037000,4827037024
경상남도,밀양시,초동면,초동면,반월리,3808037,4827037000,4827037025
경상남도,밀양시,초동면,초동면,검암리,3808037,4827037000,4827037026
경상남도,밀양시,초동면,초동면,금포리,3808037,4827037000,4827037027
경상남도,밀양시,초동면,초동면,성만리,3808037,4827037000,4827037028
경상남도,밀양시,초동면,초동면,신호리,3808037,4827037000,4827037029
경상남도,밀양시,초동면,초동면,신월리,3808037,4827037000,4827037030
경상남도,밀양시,초동면,초동면,덕산리,3808037,4827037000,4827037031
경상남도,밀양시,초동면,초동면,봉황리,3808037,4827037000,4827037032
경상남도,밀양시,무안면,무안면,무안면,3808038,4827038000,4827038000
경상남도,밀양시,무안면,무안면,무안리,3808038,4827038000,4827038021
경상남도,밀양시,무안면,무안면,신법리,3808038,4827038000,4827038022
경상남도,밀양시,무안면,무안면,삼태리,3808038,4827038000,4827038023
경상남도,밀양시,무안면,무안면,화봉리,3808038,4827038000,4827038024
경상남도,밀양시,무안면,무안면,죽월리,3808038,4827038000,4827038025
경상남도,밀양시,무안면,무안면,양효리,3808038,4827038000,4827038026
경상남도,밀양시,무안면,무안면,내진리,3808038,4827038000,4827038027
경상남도,밀양시,무안면,무안면,동산리,3808038,4827038000,4827038028
경상남도,밀양시,무안면,무안면,판곡리,3808038,4827038000,4827038029
경상남도,밀양시,무안면,무안면,운정리,3808038,4827038000,4827038030
경상남도,밀양시,무안면,무안면,마흘리,3808038,4827038000,4827038031
경상남도,밀양시,무안면,무안면,정곡리,3808038,4827038000,4827038032
경상남도,밀양시,무안면,무안면,연상리,3808038,4827038000,4827038033
경상남도,밀양시,무안면,무안면,성덕리,3808038,4827038000,4827038034
경상남도,밀양시,무안면,무안면,모로리,3808038,4827038000,4827038035
경상남도,밀양시,무안면,무안면,덕암리,3808038,4827038000,4827038036
경상남도,밀양시,무안면,무안면,중산리,3808038,4827038000,4827038037
경상남도,밀양시,무안면,무안면,웅동리,3808038,4827038000,4827038038
경상남도,밀양시,무안면,무안면,가례리,3808038,4827038000,4827038039
경상남도,밀양시,무안면,무안면,고라리,3808038,4827038000,4827038040
경상남도,밀양시,청도면,청도면,청도면,3808039,4827039000,4827039000
경상남도,밀양시,청도면,청도면,구기리,3808039,4827039000,4827039021
경상남도,밀양시,청도면,청도면,소태리,3808039,4827039000,4827039022
경상남도,밀양시,청도면,청도면,두곡리,3808039,4827039000,4827039023
경상남도,밀양시,청도면,청도면,조천리,3808039,4827039000,4827039024
경상남도,밀양시,청도면,청도면,인산리,3808039,4827039000,4827039025
경상남도,밀양시,청도면,청도면,고법리,3808039,4827039000,4827039026
경상남도,밀양시,청도면,청도면,요고리,3808039,4827039000,4827039027
경상남도,밀양시,내일동,내일동,내일동,3808051,4827051000,4827010100
경상남도,밀양시,내일동,내일동,용평동,3808051,4827051000,4827010600
경상남도,밀양시,내일동,내일동,활성동,3808051,4827051000,4827010700
경상남도,밀양시,내이동,내이동,내이동,3808052,4827052000,4827010200
경상남도,밀양시,내이동,내이동,삼문동,3808052,4827052000,4827010400
경상남도,밀양시,삼문동,삼문동,삼문동,3808054,4827053000,4827010400
경상남도,밀양시,가곡동,가곡동,남포동,3808055,4827054000,4827010500
경상남도,밀양시,가곡동,가곡동,가곡동,3808055,4827054000,4827010800
경상남도,밀양시,교동,교동,교동,3808053,4827055000,4827010300
경상남도,거제시,일운면,일운면,일운면,3809031,4831031000,4831031000
경상남도,거제시,일운면,일운면,망치리,3809031,4831031000,4831031021
경상남도,거제시,일운면,일운면,구조라리,3809031,4831031000,4831031022
경상남도,거제시,일운면,일운면,와현리,3809031,4831031000,4831031023
경상남도,거제시,일운면,일운면,지세포리,3809031,4831031000,4831031024
경상남도,거제시,일운면,일운면,소동리,3809031,4831031000,4831031025
경상남도,거제시,일운면,일운면,옥림리,3809031,4831031000,4831031026
경상남도,거제시,동부면,동부면,동부면,3809032,4831032000,4831032000
경상남도,거제시,동부면,동부면,산촌리,3809032,4831032000,4831032021
경상남도,거제시,동부면,동부면,산양리,3809032,4831032000,4831032022
경상남도,거제시,동부면,동부면,구천리,3809032,4831032000,4831032023
경상남도,거제시,동부면,동부면,부춘리,3809032,4831032000,4831032024
경상남도,거제시,동부면,동부면,오송리,3809032,4831032000,4831032025
경상남도,거제시,동부면,동부면,가배리,3809032,4831032000,4831032026
경상남도,거제시,동부면,동부면,율포리,3809032,4831032000,4831032027
경상남도,거제시,동부면,동부면,학동리,3809032,4831032000,4831032028
경상남도,거제시,남부면,남부면,남부면,3809033,4831033000,4831033000
경상남도,거제시,남부면,남부면,탑포리,3809033,4831033000,4831033021
경상남도,거제시,남부면,남부면,저구리,3809033,4831033000,4831033022
경상남도,거제시,남부면,남부면,다포리,3809033,4831033000,4831033023
경상남도,거제시,남부면,남부면,다대리,3809033,4831033000,4831033024
경상남도,거제시,남부면,남부면,갈곶리,3809033,4831033000,4831033025
경상남도,거제시,거제면,거제면,거제면,3809034,4831034000,4831034000
경상남도,거제시,거제면,거제면,법동리,3809034,4831034000,4831034021
경상남도,거제시,거제면,거제면,내간리,3809034,4831034000,4831034023
경상남도,거제시,거제면,거제면,외간리,3809034,4831034000,4831034024
경상남도,거제시,거제면,거제면,옥산리,3809034,4831034000,4831034025
경상남도,거제시,거제면,거제면,서정리,3809034,4831034000,4831034026
경상남도,거제시,거제면,거제면,서상리,3809034,4831034000,4831034027
경상남도,거제시,거제면,거제면,남동리,3809034,4831034000,4831034028
경상남도,거제시,거제면,거제면,동상리,3809034,4831034000,4831034029
경상남도,거제시,거제면,거제면,오수리,3809034,4831034000,4831034030
경상남도,거제시,거제면,거제면,명진리,3809034,4831034000,4831034031
경상남도,거제시,거제면,거제면,소랑리,3809034,4831034000,4831034032
경상남도,거제시,둔덕면,둔덕면,둔덕면,3809035,4831035000,4831035000
경상남도,거제시,둔덕면,둔덕면,상둔리,3809035,4831035000,4831035021
경상남도,거제시,둔덕면,둔덕면,시목리,3809035,4831035000,4831035022
경상남도,거제시,둔덕면,둔덕면,거림리,3809035,4831035000,4831035023
경상남도,거제시,둔덕면,둔덕면,산방리,3809035,4831035000,4831035024
경상남도,거제시,둔덕면,둔덕면,방하리,3809035,4831035000,4831035025
경상남도,거제시,둔덕면,둔덕면,하둔리,3809035,4831035000,4831035026
경상남도,거제시,둔덕면,둔덕면,어구리,3809035,4831035000,4831035027
경상남도,거제시,둔덕면,둔덕면,술역리,3809035,4831035000,4831035028
경상남도,거제시,둔덕면,둔덕면,학산리,3809035,4831035000,4831035029
경상남도,거제시,사등면,사등면,사등면,3809036,4831036000,4831036000
경상남도,거제시,사등면,사등면,사곡리,3809036,4831036000,4831036021
경상남도,거제시,사등면,사등면,사등리,3809036,4831036000,4831036022
경상남도,거제시,사등면,사등면,성포리,3809036,4831036000,4831036023
경상남도,거제시,사등면,사등면,지석리,3809036,4831036000,4831036024
경상남도,거제시,사등면,사등면,청곡리,3809036,4831036000,4831036025
경상남도,거제시,사등면,사등면,오량리,3809036,4831036000,4831036026
경상남도,거제시,사등면,사등면,덕호리,3809036,4831036000,4831036027
경상남도,거제시,사등면,사등면,창호리,3809036,4831036000,4831036028
경상남도,거제시,사등면가조출장소,사등면가조출장소,거제시,,4831036600,4831000000
경상남도,거제시,연초면,연초면,연초면,3809037,4831037000,4831037000
경상남도,거제시,연초면,연초면,한내리,3809037,4831037000,4831037021
경상남도,거제시,연초면,연초면,오비리,3809037,4831037000,4831037022
경상남도,거제시,연초면,연초면,연사리,3809037,4831037000,4831037023
경상남도,거제시,연초면,연초면,죽토리,3809037,4831037000,4831037024
